,id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
87302,87302,192707,172147,2/22/2012 0:00,73,75,left,medium,medium,52,18,75,69,16,41,32,37,70,62,54,58,52,68,50,60,74,64,85,21,72,71,28,57,25,72,77,71,10,9,5,13,13
87303,87303,192707,172147,8/30/2011 0:00,70,74,left,medium,medium,62,18,74,67,16,41,32,37,68,62,54,58,52,58,50,60,74,64,85,21,62,64,28,57,25,70,72,71,10,9,5,13,13
87304,87304,192707,172147,2/22/2011 0:00,66,74,left,medium,medium,38,18,65,63,16,41,32,37,56,51,60,68,54,58,71,60,72,67,76,21,62,65,28,57,25,67,68,69,10,9,5,13,13
87305,87305,192707,172147,8/30/2010 0:00,68,74,left,medium,medium,38,18,67,63,16,41,32,37,61,51,60,68,54,58,71,61,72,69,76,21,62,73,28,57,25,69,71,72,10,9,5,13,13
87306,87306,192707,172147,2/22/2010 0:00,62,65,left,medium,medium,38,23,60,57,16,31,32,37,51,41,63,65,54,62,71,23,72,74,71,21,62,53,51,57,51,62,63,72,6,23,51,23,23
87307,87307,192707,172147,8/30/2009 0:00,57,65,left,medium,medium,38,23,49,47,16,31,32,37,46,41,60,59,54,62,71,23,72,70,65,21,62,48,41,57,51,59,56,72,6,23,46,23,23
87308,87308,192707,172147,2/22/2007 0:00,57,65,left,medium,medium,38,23,49,47,16,31,32,37,46,41,60,59,54,62,71,23,72,70,65,21,62,48,41,57,51,59,56,72,6,23,46,23,23
87309,87309,170919,118929,6/9/2016 0:00,70,70,left,medium,medium,69,68,46,77,65,74,68,76,76,73,54,49,61,59,74,76,64,61,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87310,87310,170919,118929,6/2/2016 0:00,70,70,left,medium,medium,69,68,46,77,65,74,68,76,76,73,54,49,61,59,74,76,64,61,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87311,87311,170919,118929,5/19/2016 0:00,70,70,left,medium,medium,69,68,46,77,65,74,68,76,76,73,54,49,61,59,74,76,64,61,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87312,87312,170919,118929,4/28/2016 0:00,70,70,left,medium,medium,69,68,46,77,65,74,68,76,76,73,54,49,61,59,74,76,64,61,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87313,87313,170919,118929,2/4/2016 0:00,71,71,left,medium,medium,73,68,46,77,65,74,68,76,76,76,58,53,71,59,74,76,64,66,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87314,87314,170919,118929,9/21/2015 0:00,71,71,left,medium,medium,73,68,46,77,65,74,68,76,76,76,58,53,71,59,74,76,64,66,62,75,54,48,68,76,82,38,60,46,16,9,7,8,7
87315,87315,170919,118929,5/15/2015 0:00,69,69,left,medium,medium,72,67,45,76,64,73,67,75,75,75,63,54,71,58,74,75,64,66,62,74,53,47,67,75,81,37,59,45,15,8,6,7,6
87316,87316,170919,118929,2/13/2015 0:00,69,69,left,medium,medium,72,67,45,76,64,73,67,75,75,75,63,54,71,58,74,75,64,66,62,74,53,47,67,75,81,37,59,43,15,8,6,7,6
87317,87317,170919,118929,11/28/2014 0:00,69,69,left,medium,medium,72,67,45,76,64,73,67,75,75,75,63,54,71,58,74,75,64,66,62,74,53,47,67,75,81,37,59,43,15,8,6,7,6
87318,87318,170919,118929,9/18/2014 0:00,69,69,left,medium,medium,72,67,45,76,65,73,67,75,75,75,63,54,71,58,74,74,64,66,62,73,53,47,67,75,81,37,59,43,15,8,6,7,6
87319,87319,170919,118929,5/2/2014 0:00,69,70,left,medium,medium,72,66,45,76,65,74,67,75,75,75,63,63,71,58,74,77,64,66,62,76,53,47,67,75,81,37,59,43,15,8,6,7,6
87320,87320,170919,118929,4/25/2014 0:00,69,71,left,medium,medium,72,66,45,76,65,74,67,75,75,75,63,63,71,58,74,77,64,66,62,76,53,47,67,75,81,37,59,43,15,8,6,7,6
87321,87321,170919,118929,3/14/2014 0:00,69,70,left,medium,medium,72,66,45,76,60,73,67,75,75,75,63,63,71,58,72,77,64,66,62,76,53,47,67,75,81,30,59,43,15,8,6,7,6
87322,87322,170919,118929,2/14/2014 0:00,69,72,left,medium,medium,72,66,45,76,60,73,67,75,75,75,63,63,71,58,72,77,64,66,62,76,53,47,67,75,81,30,59,43,15,8,6,7,6
87323,87323,170919,118929,11/22/2013 0:00,72,72,left,medium,low,72,66,45,76,60,73,67,75,75,75,63,63,71,58,72,77,64,66,62,76,53,47,67,78,81,30,59,43,15,8,6,7,6
87324,87324,170919,118929,10/25/2013 0:00,73,74,left,medium,low,72,66,45,76,60,75,67,75,75,76,63,63,71,58,72,77,64,66,62,76,53,47,67,78,81,30,59,43,15,8,6,7,6
87325,87325,170919,118929,10/4/2013 0:00,73,74,left,medium,low,72,66,40,76,60,75,67,75,71,76,65,66,71,58,72,77,64,66,62,76,53,47,67,78,81,30,59,43,15,8,6,7,6
87326,87326,170919,118929,9/20/2013 0:00,72,72,left,medium,low,72,66,40,76,60,75,67,75,71,76,65,66,71,58,72,77,64,66,62,76,64,47,67,75,81,30,59,43,15,8,6,7,6
87327,87327,170919,118929,5/17/2013 0:00,72,76,left,medium,low,72,66,40,76,60,75,67,75,71,76,65,68,69,54,72,77,64,69,67,76,64,47,67,75,81,30,55,43,15,8,6,7,6
87328,87328,170919,118929,8/31/2012 0:00,72,76,left,medium,low,72,66,40,76,60,75,67,75,71,76,65,68,69,54,72,77,64,69,67,76,64,47,67,75,81,30,55,43,15,8,6,7,6
87329,87329,170919,118929,2/22/2012 0:00,71,76,left,medium,low,72,66,40,74,60,75,67,75,70,76,65,68,69,54,72,77,64,69,67,76,64,47,67,75,81,30,55,43,15,8,6,7,6
87330,87330,170919,118929,8/30/2011 0:00,71,76,left,medium,low,72,66,40,74,60,75,67,75,70,76,65,73,69,54,72,77,64,69,67,76,64,47,67,75,60,30,55,43,15,8,6,7,6
87331,87331,170919,118929,8/30/2010 0:00,71,75,left,medium,low,72,66,40,74,60,75,67,75,70,76,69,73,69,54,65,77,64,69,67,76,64,47,67,75,60,30,55,43,15,8,6,7,6
87332,87332,170919,118929,8/30/2009 0:00,74,78,left,medium,low,76,72,41,78,60,77,67,76,77,77,73,74,69,65,65,78,64,71,68,77,65,72,75,75,76,31,56,43,11,22,77,22,22
87333,87333,170919,118929,8/30/2008 0:00,61,71,left,medium,low,72,63,37,67,60,70,67,37,59,64,61,55,69,48,65,30,64,67,52,26,31,47,44,75,56,31,56,43,11,22,59,22,22
87334,87334,170919,118929,2/22/2007 0:00,61,71,left,medium,low,72,63,37,67,60,70,67,37,59,64,61,55,69,48,65,30,64,67,52,26,31,47,44,75,56,31,56,43,11,22,59,22,22
87335,87335,146747,37492,10/16/2015 0:00,66,66,right,medium,medium,53,34,53,75,42,63,61,49,67,70,59,63,56,70,47,65,72,55,73,45,71,66,54,58,70,57,63,58,7,8,14,14,16
87336,87336,146747,37492,9/21/2015 0:00,67,67,right,medium,medium,53,34,53,75,42,63,61,49,67,70,59,63,55,70,47,65,72,64,73,45,71,66,54,58,70,57,63,58,7,8,14,14,16
87337,87337,146747,37492,7/31/2015 0:00,66,66,right,medium,medium,52,33,52,74,41,67,56,48,67,71,69,63,70,64,47,65,76,76,74,44,78,55,40,51,69,61,64,57,6,7,13,13,15
87338,87338,146747,37492,6/12/2015 0:00,66,66,right,medium,medium,52,33,52,74,41,67,56,48,67,71,69,63,70,64,47,65,76,76,74,44,78,55,40,51,69,61,64,57,6,7,13,13,15
87339,87339,146747,37492,9/18/2014 0:00,66,66,right,medium,medium,52,33,52,74,41,67,56,48,67,71,69,63,70,64,47,65,76,76,74,44,78,55,40,51,69,61,64,57,6,7,13,13,15
87340,87340,146747,37492,2/22/2011 0:00,66,66,right,medium,medium,52,33,52,74,41,67,56,48,67,71,69,63,70,64,47,65,76,76,74,44,78,55,40,51,69,61,64,57,6,7,13,13,15
87341,87341,146747,37492,8/30/2010 0:00,66,66,right,medium,medium,62,43,62,74,51,64,66,58,67,71,69,63,65,64,74,58,76,65,74,54,78,55,40,51,52,65,66,62,6,7,13,13,15
87342,87342,146747,37492,2/22/2010 0:00,67,66,right,medium,medium,62,43,56,74,51,64,66,58,67,71,69,63,65,64,74,58,76,65,73,54,67,68,66,51,61,65,66,62,7,24,67,24,24
87343,87343,146747,37492,8/30/2009 0:00,68,66,right,medium,medium,72,43,56,74,51,68,66,58,74,71,69,70,65,64,74,58,76,65,76,57,72,68,66,51,61,68,66,62,7,24,74,24,24
87344,87344,146747,37492,2/22/2009 0:00,73,66,right,medium,medium,80,43,56,78,51,72,66,58,79,78,75,79,65,71,74,58,76,78,76,67,77,68,66,51,61,73,71,62,7,24,79,24,24
87345,87345,146747,37492,8/30/2008 0:00,73,66,right,medium,medium,80,43,56,78,51,72,66,58,79,78,75,79,65,71,74,58,76,78,76,67,77,68,66,51,61,73,71,62,7,24,79,24,24
87346,87346,146747,37492,8/30/2007 0:00,73,66,right,medium,medium,79,42,55,77,51,71,66,57,78,77,74,78,65,70,74,57,76,77,75,66,76,67,65,51,60,72,70,62,7,24,78,24,24
87347,87347,146747,37492,2/22/2007 0:00,71,74,right,medium,medium,62,40,53,75,51,62,66,58,53,75,72,81,65,68,74,55,76,85,73,64,74,67,65,51,58,63,65,62,7,14,53,8,5
87348,87348,199575,213684,9/21/2015 0:00,71,72,right,medium,medium,14,12,13,34,19,13,13,10,27,19,55,65,70,69,63,25,82,41,45,13,15,20,19,35,12,14,13,12,74,68,67,64,78
87349,87349,199575,213684,10/17/2014 0:00,70,71,right,medium,medium,25,25,25,33,25,25,25,25,26,28,55,65,70,68,63,34,82,41,45,25,25,25,25,25,25,25,25,25,73,67,65,63,77
87350,87350,199575,213684,9/18/2014 0:00,70,71,right,medium,medium,25,25,25,33,25,25,25,25,26,28,55,65,70,68,63,34,82,41,45,25,25,25,25,25,25,25,25,25,73,67,65,63,77
87351,87351,199575,213684,4/25/2014 0:00,66,71,right,medium,medium,25,25,25,33,25,25,25,25,26,28,63,62,70,68,63,34,82,57,45,25,25,25,25,30,25,25,25,25,73,64,56,54,74
87352,87352,199575,213684,9/20/2013 0:00,63,69,right,medium,medium,25,25,25,33,25,25,25,25,26,28,63,62,70,68,63,34,82,57,45,25,25,25,25,30,25,25,25,25,73,59,56,54,67
87353,87353,199575,213684,3/22/2013 0:00,63,69,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,63,34,87,55,45,12,14,19,18,30,11,13,12,11,73,59,56,54,67
87354,87354,199575,213684,3/8/2013 0:00,63,69,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,63,34,87,55,45,12,14,19,18,30,11,13,12,11,73,59,56,54,67
87355,87355,199575,213684,2/22/2013 0:00,63,69,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,63,34,87,55,45,12,14,19,18,30,11,13,12,11,73,59,56,54,67
87356,87356,199575,213684,8/31/2012 0:00,63,69,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,63,34,87,55,45,12,14,19,18,30,11,13,12,11,73,59,56,54,67
87357,87357,199575,213684,2/22/2012 0:00,61,65,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,73,34,77,56,45,12,14,19,18,30,11,13,12,11,69,54,56,54,66
87358,87358,199575,213684,8/30/2011 0:00,61,65,right,medium,medium,13,11,12,33,18,12,12,9,26,28,63,62,74,68,73,34,77,55,45,12,14,19,18,30,11,13,12,11,69,54,56,54,66
87359,87359,199575,213684,2/22/2011 0:00,62,69,right,medium,medium,13,11,12,39,18,24,22,22,26,28,63,62,74,68,51,34,77,55,45,12,14,19,18,42,11,13,12,11,68,55,57,55,67
87360,87360,199575,213684,8/30/2010 0:00,60,69,right,medium,medium,13,11,12,39,18,24,22,22,26,38,63,62,74,68,51,34,77,55,45,8,14,19,18,42,11,9,4,7,63,55,57,55,65
87361,87361,199575,213684,2/22/2007 0:00,60,69,right,medium,medium,13,11,12,39,18,24,22,22,26,38,63,62,74,68,51,34,77,55,45,8,14,19,18,42,11,9,4,7,63,55,57,55,65
87362,87362,212121,401004,5/12/2016 0:00,64,76,right,medium,medium,62,52,64,64,57,64,61,58,63,65,74,70,64,64,58,71,38,69,75,61,62,64,51,57,54,61,65,64,15,14,10,13,11
87363,87363,212121,401004,3/24/2016 0:00,63,75,right,medium,medium,62,52,64,64,57,64,61,58,63,65,62,75,64,62,58,71,38,69,73,61,62,60,51,57,54,61,65,64,15,14,10,13,11
87364,87364,212121,401004,3/3/2016 0:00,63,75,right,medium,medium,62,52,64,64,57,64,61,58,63,65,72,75,70,62,58,71,38,70,73,61,62,60,51,57,54,61,65,64,15,14,10,13,11
87365,87365,212121,401004,2/11/2016 0:00,62,74,right,medium,medium,62,52,64,64,57,64,61,58,63,65,72,75,70,61,58,71,38,70,73,61,62,58,51,57,54,58,63,64,15,14,10,13,11
87366,87366,212121,401004,12/3/2015 0:00,60,72,right,medium,medium,62,52,66,60,57,62,61,58,59,63,72,75,70,54,58,71,38,70,73,61,62,48,51,52,54,58,61,57,15,14,10,13,11
87367,87367,212121,401004,9/21/2015 0:00,60,72,right,medium,medium,62,52,66,60,57,62,61,58,59,63,72,75,70,54,58,71,38,70,73,61,62,48,51,52,54,58,61,57,15,14,10,13,11
87368,87368,212121,401004,9/18/2014 0:00,58,71,right,medium,medium,61,51,32,59,56,63,60,57,58,64,72,75,70,42,65,58,32,44,70,60,38,39,48,46,53,37,39,41,14,13,9,12,10
87369,87369,212121,401004,2/14/2014 0:00,59,71,right,medium,medium,61,51,32,59,56,63,60,57,58,64,72,75,70,42,65,58,32,50,36,60,38,39,48,46,53,37,39,41,14,13,9,12,10
87370,87370,212121,401004,2/7/2014 0:00,55,71,right,medium,medium,57,51,32,51,56,61,60,57,55,62,72,75,70,34,65,58,32,50,36,60,38,39,45,43,53,37,39,41,14,13,9,12,10
87371,87371,212121,401004,7/12/2013 0:00,55,71,right,medium,medium,57,51,32,51,56,61,60,57,55,62,72,75,70,34,65,58,32,50,36,60,38,39,45,43,53,37,39,41,14,13,9,12,10
87372,87372,212121,401004,2/22/2007 0:00,55,71,right,medium,medium,57,51,32,51,56,61,60,57,55,62,72,75,70,34,65,58,32,50,36,60,38,39,45,43,53,37,39,41,14,13,9,12,10
87373,87373,205540,280653,1/28/2016 0:00,71,81,right,medium,medium,66,65,35,65,50,77,65,24,56,74,86,86,74,64,80,77,60,69,71,68,50,46,67,54,57,45,55,53,13,15,7,13,13
87374,87374,205540,280653,9/21/2015 0:00,71,81,right,medium,medium,66,65,35,65,50,77,65,24,56,74,86,86,74,64,80,68,60,69,71,65,34,46,67,54,57,45,55,53,13,15,7,13,13
87375,87375,205540,280653,5/22/2015 0:00,70,80,right,medium,medium,67,60,34,64,49,76,53,23,55,73,83,85,74,63,80,65,60,69,64,58,33,37,66,53,56,44,51,52,12,14,6,12,12
87376,87376,205540,280653,2/27/2015 0:00,70,80,right,medium,medium,67,60,34,64,49,76,53,23,55,73,83,85,74,63,80,65,60,69,64,58,33,37,66,53,56,44,51,52,12,14,6,12,12
87377,87377,205540,280653,2/20/2015 0:00,68,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87378,87378,205540,280653,1/16/2015 0:00,68,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87379,87379,205540,280653,1/9/2015 0:00,68,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87380,87380,205540,280653,10/10/2014 0:00,67,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87381,87381,205540,280653,9/23/2014 0:00,67,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87382,87382,205540,280653,9/18/2014 0:00,67,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87383,87383,205540,280653,5/23/2014 0:00,67,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87384,87384,205540,280653,4/18/2014 0:00,67,77,right,medium,medium,67,60,34,64,49,72,34,23,55,69,83,85,74,63,80,57,60,69,57,52,33,25,66,53,56,44,46,41,12,14,6,12,12
87385,87385,205540,280653,4/11/2014 0:00,68,77,right,medium,medium,70,64,34,68,49,72,34,23,59,69,83,85,74,63,80,57,60,69,64,52,33,25,67,53,56,55,46,45,12,14,6,12,12
87386,87386,205540,280653,2/28/2014 0:00,68,77,right,medium,medium,70,64,34,68,49,72,34,23,59,69,83,85,74,63,80,57,60,69,64,52,33,25,67,53,56,55,46,45,12,14,6,12,12
87387,87387,205540,280653,9/20/2013 0:00,62,75,right,medium,medium,70,64,34,68,49,72,34,23,59,69,83,85,74,63,80,57,60,69,64,52,33,25,67,53,56,55,46,45,12,14,6,12,12
87388,87388,205540,280653,5/24/2013 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,81,83,74,63,80,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87389,87389,205540,280653,5/17/2013 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,81,79,74,63,80,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87390,87390,205540,280653,4/19/2013 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,81,79,74,63,80,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87391,87391,205540,280653,4/5/2013 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,77,75,74,63,72,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87392,87392,205540,280653,2/15/2013 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,77,75,74,63,72,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87393,87393,205540,280653,2/22/2007 0:00,59,75,right,medium,medium,40,64,34,45,49,63,34,23,35,64,77,75,74,63,72,57,60,59,64,52,33,19,54,53,56,19,22,17,12,14,6,12,12
87394,87394,186117,149917,1/7/2016 0:00,71,74,right,medium,medium,71,67,67,72,44,74,77,75,69,73,73,77,65,73,68,78,70,78,71,75,74,65,70,68,72,64,69,63,11,13,13,11,8
87395,87395,186117,149917,12/10/2015 0:00,71,76,right,medium,medium,71,67,67,72,44,74,77,75,69,73,73,77,65,73,68,78,70,78,71,75,74,65,70,68,72,64,69,63,11,13,13,11,8
87396,87396,186117,149917,9/21/2015 0:00,71,77,right,medium,medium,71,67,67,72,44,74,77,75,69,73,73,77,65,73,68,78,70,78,71,75,74,65,70,68,72,64,69,63,11,13,13,11,8
87397,87397,186117,149917,1/30/2015 0:00,70,76,right,medium,medium,70,66,66,71,43,73,76,74,68,72,75,79,70,72,68,77,70,78,71,74,73,64,69,67,71,63,68,62,10,12,12,10,7
87398,87398,186117,149917,9/18/2014 0:00,70,76,right,medium,medium,70,66,66,71,43,73,76,74,68,72,75,79,70,72,68,77,70,78,71,74,73,64,69,67,71,63,68,62,10,12,12,10,7
87399,87399,186117,149917,4/25/2014 0:00,71,77,right,medium,medium,70,66,66,74,43,73,76,74,72,72,75,80,70,71,68,77,70,76,75,73,73,64,68,69,71,63,68,62,10,12,12,10,7
87400,87400,186117,149917,4/4/2014 0:00,72,82,right,medium,medium,70,66,66,74,43,73,76,74,72,72,75,80,70,73,68,77,70,76,75,73,73,64,68,71,71,63,68,62,10,12,12,10,7
87401,87401,186117,149917,1/10/2014 0:00,72,82,right,medium,medium,70,66,66,74,43,73,70,74,72,72,73,80,68,73,65,77,70,76,72,71,68,64,68,71,71,63,68,62,10,12,12,10,7
87402,87402,186117,149917,1/3/2014 0:00,72,82,right,medium,medium,70,67,59,74,43,74,70,74,72,73,74,80,68,73,65,77,70,76,72,71,68,64,68,72,71,63,68,62,10,12,12,10,7
87403,87403,186117,149917,10/25/2013 0:00,71,82,right,medium,medium,70,64,59,72,43,74,70,74,69,73,74,80,65,73,62,73,63,74,72,71,64,61,68,70,71,63,65,60,10,12,12,10,7
87404,87404,186117,149917,10/4/2013 0:00,70,78,right,medium,medium,70,64,59,72,43,69,70,74,69,73,72,77,65,73,62,73,63,74,72,71,64,61,68,70,71,63,65,60,10,12,12,10,7
87405,87405,186117,149917,9/20/2013 0:00,70,78,right,medium,medium,70,64,59,72,43,69,70,74,69,73,69,74,63,73,62,73,63,74,72,71,64,61,68,70,71,63,65,60,10,12,12,10,7
87406,87406,186117,149917,8/16/2013 0:00,70,78,right,medium,medium,70,64,59,72,43,67,70,74,69,73,70,75,63,73,62,73,63,74,72,71,64,59,68,79,71,63,62,59,10,12,12,10,7
87407,87407,186117,149917,4/19/2013 0:00,70,78,right,medium,medium,70,64,59,72,43,67,70,74,69,73,70,75,63,73,62,73,63,74,72,71,64,59,68,79,71,63,62,59,10,12,12,10,7
87408,87408,186117,149917,4/12/2013 0:00,70,78,right,medium,medium,70,64,59,72,43,67,70,74,69,73,70,75,63,73,62,73,63,74,72,71,64,59,68,79,71,63,62,59,10,12,12,10,7
87409,87409,186117,149917,2/15/2013 0:00,71,78,right,medium,medium,70,64,59,72,43,67,70,74,69,73,70,75,63,73,62,73,63,74,72,71,64,59,68,79,71,63,62,59,10,12,12,10,7
87410,87410,186117,149917,8/31/2012 0:00,72,79,right,medium,medium,70,65,59,72,43,67,70,74,69,74,70,75,63,73,62,74,63,74,72,72,64,59,68,79,71,63,62,59,10,12,12,10,7
87411,87411,186117,149917,2/22/2012 0:00,72,84,right,medium,medium,79,66,59,79,43,65,70,77,74,74,70,75,62,73,60,74,64,74,72,70,65,59,68,78,71,63,65,59,10,12,12,10,7
87412,87412,186117,149917,8/30/2011 0:00,71,83,right,medium,medium,74,66,59,78,43,64,72,77,72,74,70,73,62,73,60,74,64,72,71,74,63,59,68,78,68,60,63,59,10,12,12,10,7
87413,87413,186117,149917,2/22/2011 0:00,67,79,right,medium,medium,66,62,59,74,51,58,36,59,68,70,68,70,65,69,62,76,71,72,69,72,67,62,68,65,35,60,61,55,10,12,12,10,7
87414,87414,186117,149917,8/30/2010 0:00,65,79,right,medium,medium,62,38,59,74,51,49,36,59,68,67,61,70,65,67,62,76,71,72,69,69,60,58,67,55,35,60,61,48,10,12,12,10,7
87415,87415,186117,149917,2/22/2010 0:00,64,79,right,medium,medium,62,38,59,74,51,49,36,59,68,67,62,70,65,67,62,76,71,72,67,69,60,63,59,55,65,60,61,48,2,21,68,21,21
87416,87416,186117,149917,8/30/2009 0:00,54,73,right,medium,medium,42,38,39,64,51,49,36,39,50,57,62,70,65,67,62,43,71,65,36,42,30,43,39,55,49,40,61,48,2,21,50,21,21
87417,87417,186117,149917,8/30/2008 0:00,54,70,right,medium,medium,42,38,39,64,51,49,36,39,50,57,62,70,65,67,62,43,71,65,32,42,28,41,38,55,49,38,59,48,2,21,50,21,21
87418,87418,186117,149917,2/22/2007 0:00,54,70,right,medium,medium,42,38,39,64,51,49,36,39,50,57,62,70,65,67,62,43,71,65,32,42,28,41,38,55,49,38,59,48,2,21,50,21,21
87419,87419,183564,109639,1/7/2016 0:00,67,67,right,medium,medium,78,51,63,66,69,59,73,74,66,68,41,43,58,67,66,79,56,72,76,66,76,63,56,66,70,66,70,69,9,8,8,7,10
87420,87420,183564,109639,9/21/2015 0:00,67,68,right,medium,medium,78,51,63,66,69,59,73,74,66,68,41,43,58,67,66,79,56,72,76,66,76,63,56,66,70,66,70,69,9,8,8,7,10
87421,87421,183564,109639,9/18/2014 0:00,67,69,right,medium,medium,85,50,62,65,68,58,72,73,54,64,50,55,58,66,66,78,56,74,76,65,75,68,55,65,69,63,67,66,8,7,7,6,9
87422,87422,183564,109639,3/28/2014 0:00,67,68,right,medium,medium,46,50,62,68,68,58,71,73,74,64,50,53,58,66,66,78,66,74,76,65,75,66,58,64,69,62,65,66,8,7,7,6,9
87423,87423,183564,109639,2/21/2014 0:00,66,69,right,medium,medium,46,50,62,68,68,58,71,73,74,64,50,53,58,66,66,78,66,74,76,65,75,66,58,64,69,61,65,66,8,7,7,6,9
87424,87424,183564,109639,1/31/2014 0:00,66,69,right,medium,medium,46,50,62,68,68,58,71,73,74,64,50,53,58,66,66,78,66,74,76,65,75,66,58,64,69,61,65,66,8,7,7,6,9
87425,87425,183564,109639,12/27/2013 0:00,66,69,right,medium,medium,46,50,62,68,68,58,71,73,74,64,50,53,58,66,66,74,66,74,76,65,75,66,58,64,69,61,65,66,8,7,7,6,9
87426,87426,183564,109639,11/15/2013 0:00,66,69,right,medium,medium,46,50,62,68,68,58,71,73,74,64,50,53,58,66,66,74,66,74,76,65,75,66,58,64,67,61,65,66,8,7,7,6,9
87427,87427,183564,109639,9/20/2013 0:00,66,69,right,medium,medium,46,50,62,67,68,58,71,71,73,64,50,53,57,66,65,74,66,74,76,65,75,66,58,64,67,61,65,66,8,7,7,6,9
87428,87428,183564,109639,5/31/2013 0:00,65,67,right,medium,medium,46,50,62,65,68,58,71,71,72,64,59,54,57,65,65,74,66,74,76,65,75,66,56,62,67,61,65,66,8,7,7,6,9
87429,87429,183564,109639,3/8/2013 0:00,67,69,right,medium,medium,46,50,62,65,68,58,71,71,70,64,59,54,57,65,65,74,66,74,76,65,75,66,49,62,67,62,65,66,8,7,7,6,9
87430,87430,183564,109639,3/1/2013 0:00,66,68,right,medium,medium,46,50,62,65,68,58,68,71,67,64,59,54,57,65,65,74,66,74,76,65,75,66,49,62,67,62,65,66,8,7,7,6,9
87431,87431,183564,109639,2/22/2013 0:00,66,68,right,medium,medium,46,50,62,65,68,58,68,71,67,64,59,54,57,65,65,74,66,74,76,63,75,66,49,62,67,62,65,66,8,7,7,6,9
87432,87432,183564,109639,2/15/2013 0:00,66,68,right,medium,medium,46,50,62,65,68,58,66,71,67,64,59,54,57,65,65,74,66,74,76,63,75,66,49,62,67,62,65,66,8,7,7,6,9
87433,87433,183564,109639,8/31/2012 0:00,66,70,right,medium,medium,46,50,64,66,68,58,66,71,67,64,60,60,57,65,63,74,64,73,76,61,75,66,49,56,67,63,65,66,8,7,7,6,9
87434,87434,183564,109639,2/22/2012 0:00,66,70,right,high,medium,46,50,64,66,48,57,66,73,65,63,55,54,57,65,63,68,64,71,73,57,75,65,49,56,67,62,64,65,8,7,7,6,9
87435,87435,183564,109639,8/30/2011 0:00,66,74,right,high,medium,46,52,64,66,48,57,67,73,65,60,55,55,57,60,63,70,64,71,73,59,79,66,54,58,67,64,66,63,8,7,7,6,9
87436,87436,183564,109639,2/22/2011 0:00,67,71,right,high,medium,46,47,64,66,48,57,45,68,65,60,65,65,60,60,70,68,71,70,71,59,79,66,50,58,67,64,66,63,8,7,7,6,9
87437,87437,183564,109639,8/30/2010 0:00,66,71,right,high,medium,46,47,64,63,48,57,45,63,64,60,65,65,60,60,70,68,71,70,71,55,79,66,60,58,67,64,66,63,8,7,7,6,9
